well,od_600nm,identifier,replicate,growth_medium,date,run_number,elapsed_time_hr,avg_blank_value,strain,class,od_600nm_subtracted
C10,0.447,GC055,1,glucose-acetate,2021-09-07,1,10.421111111111111,0.07974074074074074,∆mgl,Single KO,0.3672592592592593
D3,0.487,GC032,2,glucose-acetate,2021-09-07,1,10.421111111111111,0.07974074074074074,∆mal,Single KO,0.40725925925925927
D4,0.355,GC049,2,glucose-acetate,2021-09-07,1,10.421111111111111,0.07974074074074074,∆pot,Single KO,0.27525925925925926
D5,0.479,GC052,2,glucose-acetate,2021-09-07,1,10.421111111111111,0.07974074074074074,∆nmp,Single KO,0.39925925925925926
D6,0.436,GC047,2,glucose-acetate,2021-09-07,1,10.421111111111111,0.07974074074074074,∆his,Single KO,0.3562592592592593
D7,0.529,GC050,2,glucose-acetate,2021-09-07,1,10.421111111111111,0.07974074074074074,∆rbs,Single KO,0.4492592592592593
D8,0.401,GC048,2,glucose-acetate,2021-09-07,1,10.421111111111111,0.07974074074074074,∆dpp,Single KO,0.3212592592592593
D9,0.405,GC053,2,glucose-acetate,2021-09-07,1,10.421111111111111,0.07974074074074074,∆opp,Single KO,0.3252592592592593
D10,0.443,GC055,2,glucose-acetate,2021-09-07,1,10.421111111111111,0.07974074074074074,∆mgl,Single KO,0.3632592592592593
E3,0.485,GC032,3,glucose-acetate,2021-09-07,1,10.421111111111111,0.07974074074074074,∆mal,Single KO,0.40525925925925926
E4,0.36,GC049,3,glucose-acetate,2021-09-07,1,10.421111111111111,0.07974074074074074,∆pot,Single KO,0.28025925925925926
E5,0.477,GC052,3,glucose-acetate,2021-09-07,1,10.421111111111111,0.07974074074074074,∆nmp,Single KO,0.39725925925925926
E6,0.437,GC047,3,glucose-acetate,2021-09-07,1,10.421111111111111,0.07974074074074074,∆his,Single KO,0.3572592592592593
E7,0.525,GC050,3,glucose-acetate,2021-09-07,1,10.421111111111111,0.07974074074074074,∆rbs,Single KO,0.4452592592592593
E8,0.401,GC048,3,glucose-acetate,2021-09-07,1,10.421111111111111,0.07974074074074074,∆dpp,Single KO,0.3212592592592593
E9,0.406,GC053,3,glucose-acetate,2021-09-07,1,10.421111111111111,0.07974074074074074,∆opp,Single KO,0.3262592592592593
E10,0.45,GC055,3,glucose-acetate,2021-09-07,1,10.421111111111111,0.07974074074074074,∆mgl,Single KO,0.3702592592592593
F3,0.447,GC030,1,glucose-acetate,2021-09-07,1,10.421111111111111,0.07974074074074074,∆glt,Single KO,0.3672592592592593
F4,0.433,GC030,2,glucose-acetate,2021-09-07,1,10.421111111111111,0.07974074074074074,∆glt,Single KO,0.3532592592592593
F5,0.419,GC030,3,glucose-acetate,2021-09-07,1,10.421111111111111,0.07974074074074074,∆glt,Single KO,0.33925925925925926
F6,0.438,GC029,1,glucose-acetate,2021-09-07,1,10.421111111111111,0.07974074074074074,∆flh,Single KO,0.3582592592592593
F7,0.439,GC029,2,glucose-acetate,2021-09-07,1,10.421111111111111,0.07974074074074074,∆flh,Single KO,0.3592592592592593
F8,0.426,GC029,3,glucose-acetate,2021-09-07,1,10.421111111111111,0.07974074074074074,∆flh,Single KO,0.34625925925925927
F9,0.321,GC001,1,glucose-acetate,2021-09-07,1,10.421111111111111,0.07974074074074074,WT,WT,0.24125925925925928
F10,0.307,GC001,2,glucose-acetate,2021-09-07,1,10.421111111111111,0.07974074074074074,WT,WT,0.22725925925925927
F11,0.295,GC001,3,glucose-acetate,2021-09-07,1,10.421111111111111,0.07974074074074074,WT,WT,0.21525925925925926
C3,0.492,GC032,1,glucose-acetate,2021-09-07,1,10.546666666666667,0.0797037037037037,∆mal,Single KO,0.41229629629629627
C4,0.365,GC049,1,glucose-acetate,2021-09-07,1,10.546666666666667,0.0797037037037037,∆pot,Single KO,0.28529629629629627
C5,0.481,GC052,1,glucose-acetate,2021-09-07,1,10.546666666666667,0.0797037037037037,∆nmp,Single KO,0.40129629629629626
C6,0.446,GC047,1,glucose-acetate,2021-09-07,1,10.546666666666667,0.0797037037037037,∆his,Single KO,0.36629629629629634
C7,0.539,GC050,1,glucose-acetate,2021-09-07,1,10.546666666666667,0.0797037037037037,∆rbs,Single KO,0.4592962962962963
C8,0.408,GC048,1,glucose-acetate,2021-09-07,1,10.546666666666667,0.0797037037037037,∆dpp,Single KO,0.3282962962962963
C9,0.417,GC053,1,glucose-acetate,2021-09-07,1,10.546666666666667,0.0797037037037037,∆opp,Single KO,0.3372962962962963
C10,0.456,GC055,1,glucose-acetate,2021-09-07,1,10.546666666666667,0.0797037037037037,∆mgl,Single KO,0.37629629629629635
D3,0.494,GC032,2,glucose-acetate,2021-09-07,1,10.546666666666667,0.0797037037037037,∆mal,Single KO,0.4142962962962963
D4,0.362,GC049,2,glucose-acetate,2021-09-07,1,10.546666666666667,0.0797037037037037,∆pot,Single KO,0.28229629629629627
D5,0.488,GC052,2,glucose-acetate,2021-09-07,1,10.546666666666667,0.0797037037037037,∆nmp,Single KO,0.40829629629629627
D6,0.445,GC047,2,glucose-acetate,2021-09-07,1,10.546666666666667,0.0797037037037037,∆his,Single KO,0.36529629629629634
D7,0.539,GC050,2,glucose-acetate,2021-09-07,1,10.546666666666667,0.0797037037037037,∆rbs,Single KO,0.4592962962962963
D8,0.409,GC048,2,glucose-acetate,2021-09-07,1,10.546666666666667,0.0797037037037037,∆dpp,Single KO,0.3292962962962963
D9,0.414,GC053,2,glucose-acetate,2021-09-07,1,10.546666666666667,0.0797037037037037,∆opp,Single KO,0.3342962962962963
D10,0.451,GC055,2,glucose-acetate,2021-09-07,1,10.546666666666667,0.0797037037037037,∆mgl,Single KO,0.37129629629629635
E3,0.492,GC032,3,glucose-acetate,2021-09-07,1,10.546666666666667,0.0797037037037037,∆mal,Single KO,0.41229629629629627
E4,0.365,GC049,3,glucose-acetate,2021-09-07,1,10.546666666666667,0.0797037037037037,∆pot,Single KO,0.28529629629629627
E5,0.486,GC052,3,glucose-acetate,2021-09-07,1,10.546666666666667,0.0797037037037037,∆nmp,Single KO,0.40629629629629627
E6,0.446,GC047,3,glucose-acetate,2021-09-07,1,10.546666666666667,0.0797037037037037,∆his,Single KO,0.36629629629629634
E7,0.535,GC050,3,glucose-acetate,2021-09-07,1,10.546666666666667,0.0797037037037037,∆rbs,Single KO,0.4552962962962963
E8,0.409,GC048,3,glucose-acetate,2021-09-07,1,10.546666666666667,0.0797037037037037,∆dpp,Single KO,0.3292962962962963
E9,0.415,GC053,3,glucose-acetate,2021-09-07,1,10.546666666666667,0.0797037037037037,∆opp,Single KO,0.3352962962962963
E10,0.459,GC055,3,glucose-acetate,2021-09-07,1,10.546666666666667,0.0797037037037037,∆mgl,Single KO,0.37929629629629635
F3,0.457,GC030,1,glucose-acetate,2021-09-07,1,10.546666666666667,0.0797037037037037,∆glt,Single KO,0.37729629629629635
F4,0.442,GC030,2,glucose-acetate,2021-09-07,1,10.546666666666667,0.0797037037037037,∆glt,Single KO,0.36229629629629634
F5,0.427,GC030,3,glucose-acetate,2021-09-07,1,10.546666666666667,0.0797037037037037,∆glt,Single KO,0.3472962962962963
F6,0.45,GC029,1,glucose-acetate,2021-09-07,1,10.546666666666667,0.0797037037037037,∆flh,Single KO,0.37029629629629635
F7,0.451,GC029,2,glucose-acetate,2021-09-07,1,10.546666666666667,0.0797037037037037,∆flh,Single KO,0.37129629629629635
F8,0.438,GC029,3,glucose-acetate,2021-09-07,1,10.546666666666667,0.0797037037037037,∆flh,Single KO,0.35829629629629633
F9,0.332,GC001,1,glucose-acetate,2021-09-07,1,10.546666666666667,0.0797037037037037,WT,WT,0.25229629629629635
F10,0.318,GC001,2,glucose-acetate,2021-09-07,1,10.546666666666667,0.0797037037037037,WT,WT,0.2382962962962963
F11,0.307,GC001,3,glucose-acetate,2021-09-07,1,10.546666666666667,0.0797037037037037,WT,WT,0.2272962962962963
C3,0.499,GC032,1,glucose-acetate,2021-09-07,1,10.672222222222222,0.0797037037037037,∆mal,Single KO,0.4192962962962963
C4,0.372,GC049,1,glucose-acetate,2021-09-07,1,10.672222222222222,0.0797037037037037,∆pot,Single KO,0.2922962962962963
C5,0.489,GC052,1,glucose-acetate,2021-09-07,1,10.672222222222222,0.0797037037037037,∆nmp,Single KO,0.40929629629629627
C6,0.455,GC047,1,glucose-acetate,2021-09-07,1,10.672222222222222,0.0797037037037037,∆his,Single KO,0.37529629629629635
C7,0.549,GC050,1,glucose-acetate,2021-09-07,1,10.672222222222222,0.0797037037037037,∆rbs,Single KO,0.4692962962962963
C8,0.415,GC048,1,glucose-acetate,2021-09-07,1,10.672222222222222,0.0797037037037037,∆dpp,Single KO,0.3352962962962963
C9,0.426,GC053,1,glucose-acetate,2021-09-07,1,10.672222222222222,0.0797037037037037,∆opp,Single KO,0.3462962962962963
C10,0.465,GC055,1,glucose-acetate,2021-09-07,1,10.672222222222222,0.0797037037037037,∆mgl,Single KO,0.38529629629629636
D3,0.5,GC032,2,glucose-acetate,2021-09-07,1,10.672222222222222,0.0797037037037037,∆mal,Single KO,0.4202962962962963
D4,0.368,GC049,2,glucose-acetate,2021-09-07,1,10.672222222222222,0.0797037037037037,∆pot,Single KO,0.2882962962962963
D5,0.497,GC052,2,glucose-acetate,2021-09-07,1,10.672222222222222,0.0797037037037037,∆nmp,Single KO,0.4172962962962963
D6,0.454,GC047,2,glucose-acetate,2021-09-07,1,10.672222222222222,0.0797037037037037,∆his,Single KO,0.37429629629629635
D7,0.549,GC050,2,glucose-acetate,2021-09-07,1,10.672222222222222,0.0797037037037037,∆rbs,Single KO,0.4692962962962963
D8,0.417,GC048,2,glucose-acetate,2021-09-07,1,10.672222222222222,0.0797037037037037,∆dpp,Single KO,0.3372962962962963
D9,0.422,GC053,2,glucose-acetate,2021-09-07,1,10.672222222222222,0.0797037037037037,∆opp,Single KO,0.3422962962962963
D10,0.46,GC055,2,glucose-acetate,2021-09-07,1,10.672222222222222,0.0797037037037037,∆mgl,Single KO,0.38029629629629635
E3,0.499,GC032,3,glucose-acetate,2021-09-07,1,10.672222222222222,0.0797037037037037,∆mal,Single KO,0.4192962962962963
E4,0.372,GC049,3,glucose-acetate,2021-09-07,1,10.672222222222222,0.0797037037037037,∆pot,Single KO,0.2922962962962963
E5,0.495,GC052,3,glucose-acetate,2021-09-07,1,10.672222222222222,0.0797037037037037,∆nmp,Single KO,0.4152962962962963
E6,0.455,GC047,3,glucose-acetate,2021-09-07,1,10.672222222222222,0.0797037037037037,∆his,Single KO,0.37529629629629635
E7,0.544,GC050,3,glucose-acetate,2021-09-07,1,10.672222222222222,0.0797037037037037,∆rbs,Single KO,0.4642962962962963
E8,0.417,GC048,3,glucose-acetate,2021-09-07,1,10.672222222222222,0.0797037037037037,∆dpp,Single KO,0.3372962962962963
E9,0.423,GC053,3,glucose-acetate,2021-09-07,1,10.672222222222222,0.0797037037037037,∆opp,Single KO,0.3432962962962963
E10,0.468,GC055,3,glucose-acetate,2021-09-07,1,10.672222222222222,0.0797037037037037,∆mgl,Single KO,0.38829629629629636
F3,0.467,GC030,1,glucose-acetate,2021-09-07,1,10.672222222222222,0.0797037037037037,∆glt,Single KO,0.38729629629629636
F4,0.451,GC030,2,glucose-acetate,2021-09-07,1,10.672222222222222,0.0797037037037037,∆glt,Single KO,0.37129629629629635
F5,0.436,GC030,3,glucose-acetate,2021-09-07,1,10.672222222222222,0.0797037037037037,∆glt,Single KO,0.35629629629629633
F6,0.46,GC029,1,glucose-acetate,2021-09-07,1,10.672222222222222,0.0797037037037037,∆flh,Single KO,0.38029629629629635
F7,0.459,GC029,2,glucose-acetate,2021-09-07,1,10.672222222222222,0.0797037037037037,∆flh,Single KO,0.37929629629629635
F8,0.445,GC029,3,glucose-acetate,2021-09-07,1,10.672222222222222,0.0797037037037037,∆flh,Single KO,0.36529629629629634
F9,0.343,GC001,1,glucose-acetate,2021-09-07,1,10.672222222222222,0.0797037037037037,WT,WT,0.26329629629629636
F10,0.329,GC001,2,glucose-acetate,2021-09-07,1,10.672222222222222,0.0797037037037037,WT,WT,0.24929629629629632
F11,0.318,GC001,3,glucose-acetate,2021-09-07,1,10.672222222222222,0.0797037037037037,WT,WT,0.2382962962962963
C3,0.505,GC032,1,glucose-acetate,2021-09-07,1,10.797777777777778,0.07966666666666666,∆mal,Single KO,0.42533333333333334
C4,0.377,GC049,1,glucose-acetate,2021-09-07,1,10.797777777777778,0.07966666666666666,∆pot,Single KO,0.29733333333333334
C5,0.498,GC052,1,glucose-acetate,2021-09-07,1,10.797777777777778,0.07966666666666666,∆nmp,Single KO,0.41833333333333333
C6,0.463,GC047,1,glucose-acetate,2021-09-07,1,10.797777777777778,0.07966666666666666,∆his,Single KO,0.38333333333333336
C7,0.556,GC050,1,glucose-acetate,2021-09-07,1,10.797777777777778,0.07966666666666666,∆rbs,Single KO,0.4763333333333334
C8,0.424,GC048,1,glucose-acetate,2021-09-07,1,10.797777777777778,0.07966666666666666,∆dpp,Single KO,0.3443333333333333
C9,0.434,GC053,1,glucose-acetate,2021-09-07,1,10.797777777777778,0.07966666666666666,∆opp,Single KO,0.35433333333333333
C10,0.474,GC055,1,glucose-acetate,2021-09-07,1,10.797777777777778,0.07966666666666666,∆mgl,Single KO,0.3943333333333333
D3,0.507,GC032,2,glucose-acetate,2021-09-07,1,10.797777777777778,0.07966666666666666,∆mal,Single KO,0.42733333333333334
D4,0.373,GC049,2,glucose-acetate,2021-09-07,1,10.797777777777778,0.07966666666666666,∆pot,Single KO,0.29333333333333333
D5,0.504,GC052,2,glucose-acetate,2021-09-07,1,10.797777777777778,0.07966666666666666,∆nmp,Single KO,0.42433333333333334
D6,0.463,GC047,2,glucose-acetate,2021-09-07,1,10.797777777777778,0.07966666666666666,∆his,Single KO,0.38333333333333336
D7,0.556,GC050,2,glucose-acetate,2021-09-07,1,10.797777777777778,0.07966666666666666,∆rbs,Single KO,0.4763333333333334
D8,0.425,GC048,2,glucose-acetate,2021-09-07,1,10.797777777777778,0.07966666666666666,∆dpp,Single KO,0.3453333333333333
D9,0.43,GC053,2,glucose-acetate,2021-09-07,1,10.797777777777778,0.07966666666666666,∆opp,Single KO,0.35033333333333333
D10,0.469,GC055,2,glucose-acetate,2021-09-07,1,10.797777777777778,0.07966666666666666,∆mgl,Single KO,0.3893333333333333
E3,0.504,GC032,3,glucose-acetate,2021-09-07,1,10.797777777777778,0.07966666666666666,∆mal,Single KO,0.42433333333333334
E4,0.378,GC049,3,glucose-acetate,2021-09-07,1,10.797777777777778,0.07966666666666666,∆pot,Single KO,0.29833333333333334
E5,0.503,GC052,3,glucose-acetate,2021-09-07,1,10.797777777777778,0.07966666666666666,∆nmp,Single KO,0.42333333333333334
E6,0.463,GC047,3,glucose-acetate,2021-09-07,1,10.797777777777778,0.07966666666666666,∆his,Single KO,0.38333333333333336
E7,0.552,GC050,3,glucose-acetate,2021-09-07,1,10.797777777777778,0.07966666666666666,∆rbs,Single KO,0.4723333333333334
E8,0.425,GC048,3,glucose-acetate,2021-09-07,1,10.797777777777778,0.07966666666666666,∆dpp,Single KO,0.3453333333333333
E9,0.431,GC053,3,glucose-acetate,2021-09-07,1,10.797777777777778,0.07966666666666666,∆opp,Single KO,0.35133333333333333
E10,0.477,GC055,3,glucose-acetate,2021-09-07,1,10.797777777777778,0.07966666666666666,∆mgl,Single KO,0.3973333333333333
F3,0.476,GC030,1,glucose-acetate,2021-09-07,1,10.797777777777778,0.07966666666666666,∆glt,Single KO,0.3963333333333333
F4,0.46,GC030,2,glucose-acetate,2021-09-07,1,10.797777777777778,0.07966666666666666,∆glt,Single KO,0.38033333333333336
F5,0.444,GC030,3,glucose-acetate,2021-09-07,1,10.797777777777778,0.07966666666666666,∆glt,Single KO,0.36433333333333334
F6,0.47,GC029,1,glucose-acetate,2021-09-07,1,10.797777777777778,0.07966666666666666,∆flh,Single KO,0.3903333333333333
F7,0.469,GC029,2,glucose-acetate,2021-09-07,1,10.797777777777778,0.07966666666666666,∆flh,Single KO,0.3893333333333333
F8,0.455,GC029,3,glucose-acetate,2021-09-07,1,10.797777777777778,0.07966666666666666,∆flh,Single KO,0.37533333333333335
F9,0.352,GC001,1,glucose-acetate,2021-09-07,1,10.797777777777778,0.07966666666666666,WT,WT,0.2723333333333333
F10,0.34,GC001,2,glucose-acetate,2021-09-07,1,10.797777777777778,0.07966666666666666,WT,WT,0.26033333333333336
F11,0.329,GC001,3,glucose-acetate,2021-09-07,1,10.797777777777778,0.07966666666666666,WT,WT,0.24933333333333335
C3,0.51,GC032,1,glucose-acetate,2021-09-07,1,10.923333333333334,0.07951851851851852,∆mal,Single KO,0.43048148148148146
C4,0.384,GC049,1,glucose-acetate,2021-09-07,1,10.923333333333334,0.07951851851851852,∆pot,Single KO,0.30448148148148146
C5,0.505,GC052,1,glucose-acetate,2021-09-07,1,10.923333333333334,0.07951851851851852,∆nmp,Single KO,0.42548148148148146
C6,0.471,GC047,1,glucose-acetate,2021-09-07,1,10.923333333333334,0.07951851851851852,∆his,Single KO,0.39148148148148143
C7,0.563,GC050,1,glucose-acetate,2021-09-07,1,10.923333333333334,0.07951851851851852,∆rbs,Single KO,0.4834814814814814
C8,0.432,GC048,1,glucose-acetate,2021-09-07,1,10.923333333333334,0.07951851851851852,∆dpp,Single KO,0.3524814814814815
C9,0.443,GC053,1,glucose-acetate,2021-09-07,1,10.923333333333334,0.07951851851851852,∆opp,Single KO,0.3634814814814815
C10,0.484,GC055,1,glucose-acetate,2021-09-07,1,10.923333333333334,0.07951851851851852,∆mgl,Single KO,0.40448148148148144
D3,0.511,GC032,2,glucose-acetate,2021-09-07,1,10.923333333333334,0.07951851851851852,∆mal,Single KO,0.43148148148148147
D4,0.38,GC049,2,glucose-acetate,2021-09-07,1,10.923333333333334,0.07951851851851852,∆pot,Single KO,0.30048148148148146
D5,0.512,GC052,2,glucose-acetate,2021-09-07,1,10.923333333333334,0.07951851851851852,∆nmp,Single KO,0.43248148148148147
D6,0.471,GC047,2,glucose-acetate,2021-09-07,1,10.923333333333334,0.07951851851851852,∆his,Single KO,0.39148148148148143
D7,0.563,GC050,2,glucose-acetate,2021-09-07,1,10.923333333333334,0.07951851851851852,∆rbs,Single KO,0.4834814814814814
D8,0.434,GC048,2,glucose-acetate,2021-09-07,1,10.923333333333334,0.07951851851851852,∆dpp,Single KO,0.3544814814814815
D9,0.439,GC053,2,glucose-acetate,2021-09-07,1,10.923333333333334,0.07951851851851852,∆opp,Single KO,0.3594814814814815
D10,0.478,GC055,2,glucose-acetate,2021-09-07,1,10.923333333333334,0.07951851851851852,∆mgl,Single KO,0.39848148148148144
E3,0.509,GC032,3,glucose-acetate,2021-09-07,1,10.923333333333334,0.07951851851851852,∆mal,Single KO,0.42948148148148146
E4,0.385,GC049,3,glucose-acetate,2021-09-07,1,10.923333333333334,0.07951851851851852,∆pot,Single KO,0.30548148148148146
E5,0.511,GC052,3,glucose-acetate,2021-09-07,1,10.923333333333334,0.07951851851851852,∆nmp,Single KO,0.43148148148148147
E6,0.472,GC047,3,glucose-acetate,2021-09-07,1,10.923333333333334,0.07951851851851852,∆his,Single KO,0.39248148148148143
E7,0.559,GC050,3,glucose-acetate,2021-09-07,1,10.923333333333334,0.07951851851851852,∆rbs,Single KO,0.4794814814814815
E8,0.434,GC048,3,glucose-acetate,2021-09-07,1,10.923333333333334,0.07951851851851852,∆dpp,Single KO,0.3544814814814815
E9,0.439,GC053,3,glucose-acetate,2021-09-07,1,10.923333333333334,0.07951851851851852,∆opp,Single KO,0.3594814814814815
E10,0.486,GC055,3,glucose-acetate,2021-09-07,1,10.923333333333334,0.07951851851851852,∆mgl,Single KO,0.40648148148148144
F3,0.485,GC030,1,glucose-acetate,2021-09-07,1,10.923333333333334,0.07951851851851852,∆glt,Single KO,0.40548148148148144
F4,0.469,GC030,2,glucose-acetate,2021-09-07,1,10.923333333333334,0.07951851851851852,∆glt,Single KO,0.38948148148148143
F5,0.454,GC030,3,glucose-acetate,2021-09-07,1,10.923333333333334,0.07951851851851852,∆glt,Single KO,0.3744814814814815
F6,0.481,GC029,1,glucose-acetate,2021-09-07,1,10.923333333333334,0.07951851851851852,∆flh,Single KO,0.40148148148148144
F7,0.48,GC029,2,glucose-acetate,2021-09-07,1,10.923333333333334,0.07951851851851852,∆flh,Single KO,0.40048148148148144
F8,0.465,GC029,3,glucose-acetate,2021-09-07,1,10.923333333333334,0.07951851851851852,∆flh,Single KO,0.38548148148148154
F9,0.362,GC001,1,glucose-acetate,2021-09-07,1,10.923333333333334,0.07951851851851852,WT,WT,0.28248148148148144
F10,0.35,GC001,2,glucose-acetate,2021-09-07,1,10.923333333333334,0.07951851851851852,WT,WT,0.27048148148148143
F11,0.339,GC001,3,glucose-acetate,2021-09-07,1,10.923333333333334,0.07951851851851852,WT,WT,0.25948148148148154
C3,0.514,GC032,1,glucose-acetate,2021-09-07,1,11.04888888888889,0.07962962962962962,∆mal,Single KO,0.4343703703703704
C4,0.391,GC049,1,glucose-acetate,2021-09-07,1,11.04888888888889,0.07962962962962962,∆pot,Single KO,0.3113703703703704
C5,0.514,GC052,1,glucose-acetate,2021-09-07,1,11.04888888888889,0.07962962962962962,∆nmp,Single KO,0.4343703703703704
C6,0.479,GC047,1,glucose-acetate,2021-09-07,1,11.04888888888889,0.07962962962962962,∆his,Single KO,0.3993703703703704
C7,0.564,GC050,1,glucose-acetate,2021-09-07,1,11.04888888888889,0.07962962962962962,∆rbs,Single KO,0.48437037037037034
C8,0.441,GC048,1,glucose-acetate,2021-09-07,1,11.04888888888889,0.07962962962962962,∆dpp,Single KO,0.3613703703703704
C9,0.452,GC053,1,glucose-acetate,2021-09-07,1,11.04888888888889,0.07962962962962962,∆opp,Single KO,0.3723703703703704
C10,0.492,GC055,1,glucose-acetate,2021-09-07,1,11.04888888888889,0.07962962962962962,∆mgl,Single KO,0.4123703703703704
D3,0.515,GC032,2,glucose-acetate,2021-09-07,1,11.04888888888889,0.07962962962962962,∆mal,Single KO,0.4353703703703704
D4,0.386,GC049,2,glucose-acetate,2021-09-07,1,11.04888888888889,0.07962962962962962,∆pot,Single KO,0.3063703703703704
D5,0.52,GC052,2,glucose-acetate,2021-09-07,1,11.04888888888889,0.07962962962962962,∆nmp,Single KO,0.4403703703703704
D6,0.478,GC047,2,glucose-acetate,2021-09-07,1,11.04888888888889,0.07962962962962962,∆his,Single KO,0.3983703703703704
D7,0.565,GC050,2,glucose-acetate,2021-09-07,1,11.04888888888889,0.07962962962962962,∆rbs,Single KO,0.48537037037037034
D8,0.442,GC048,2,glucose-acetate,2021-09-07,1,11.04888888888889,0.07962962962962962,∆dpp,Single KO,0.3623703703703704
D9,0.447,GC053,2,glucose-acetate,2021-09-07,1,11.04888888888889,0.07962962962962962,∆opp,Single KO,0.3673703703703704
D10,0.487,GC055,2,glucose-acetate,2021-09-07,1,11.04888888888889,0.07962962962962962,∆mgl,Single KO,0.4073703703703704
E3,0.513,GC032,3,glucose-acetate,2021-09-07,1,11.04888888888889,0.07962962962962962,∆mal,Single KO,0.4333703703703704
E4,0.391,GC049,3,glucose-acetate,2021-09-07,1,11.04888888888889,0.07962962962962962,∆pot,Single KO,0.3113703703703704
E5,0.519,GC052,3,glucose-acetate,2021-09-07,1,11.04888888888889,0.07962962962962962,∆nmp,Single KO,0.4393703703703704
E6,0.481,GC047,3,glucose-acetate,2021-09-07,1,11.04888888888889,0.07962962962962962,∆his,Single KO,0.4013703703703704
E7,0.561,GC050,3,glucose-acetate,2021-09-07,1,11.04888888888889,0.07962962962962962,∆rbs,Single KO,0.48137037037037045
E8,0.442,GC048,3,glucose-acetate,2021-09-07,1,11.04888888888889,0.07962962962962962,∆dpp,Single KO,0.3623703703703704
E9,0.447,GC053,3,glucose-acetate,2021-09-07,1,11.04888888888889,0.07962962962962962,∆opp,Single KO,0.3673703703703704
E10,0.495,GC055,3,glucose-acetate,2021-09-07,1,11.04888888888889,0.07962962962962962,∆mgl,Single KO,0.4153703703703704
F3,0.493,GC030,1,glucose-acetate,2021-09-07,1,11.04888888888889,0.07962962962962962,∆glt,Single KO,0.4133703703703704
F4,0.478,GC030,2,glucose-acetate,2021-09-07,1,11.04888888888889,0.07962962962962962,∆glt,Single KO,0.3983703703703704
F5,0.463,GC030,3,glucose-acetate,2021-09-07,1,11.04888888888889,0.07962962962962962,∆glt,Single KO,0.3833703703703704
F6,0.491,GC029,1,glucose-acetate,2021-09-07,1,11.04888888888889,0.07962962962962962,∆flh,Single KO,0.4113703703703704
F7,0.49,GC029,2,glucose-acetate,2021-09-07,1,11.04888888888889,0.07962962962962962,∆flh,Single KO,0.4103703703703704
F8,0.477,GC029,3,glucose-acetate,2021-09-07,1,11.04888888888889,0.07962962962962962,∆flh,Single KO,0.3973703703703704
F9,0.372,GC001,1,glucose-acetate,2021-09-07,1,11.04888888888889,0.07962962962962962,WT,WT,0.2923703703703704
F10,0.36,GC001,2,glucose-acetate,2021-09-07,1,11.04888888888889,0.07962962962962962,WT,WT,0.2803703703703704
F11,0.35,GC001,3,glucose-acetate,2021-09-07,1,11.04888888888889,0.07962962962962962,WT,WT,0.27037037037037037
C3,0.515,GC032,1,glucose-acetate,2021-09-07,1,11.174444444444445,0.07966666666666666,∆mal,Single KO,0.43533333333333335
C4,0.398,GC049,1,glucose-acetate,2021-09-07,1,11.174444444444445,0.07966666666666666,∆pot,Single KO,0.31833333333333336
C5,0.521,GC052,1,glucose-acetate,2021-09-07,1,11.174444444444445,0.07966666666666666,∆nmp,Single KO,0.44133333333333336
C6,0.486,GC047,1,glucose-acetate,2021-09-07,1,11.174444444444445,0.07966666666666666,∆his,Single KO,0.4063333333333333
C7,0.573,GC050,1,glucose-acetate,2021-09-07,1,11.174444444444445,0.07966666666666666,∆rbs,Single KO,0.4933333333333333
C8,0.449,GC048,1,glucose-acetate,2021-09-07,1,11.174444444444445,0.07966666666666666,∆dpp,Single KO,0.36933333333333335
C9,0.46,GC053,1,glucose-acetate,2021-09-07,1,11.174444444444445,0.07966666666666666,∆opp,Single KO,0.38033333333333336
C10,0.5,GC055,1,glucose-acetate,2021-09-07,1,11.174444444444445,0.07966666666666666,∆mgl,Single KO,0.42033333333333334
D3,0.516,GC032,2,glucose-acetate,2021-09-07,1,11.174444444444445,0.07966666666666666,∆mal,Single KO,0.43633333333333335
D4,0.393,GC049,2,glucose-acetate,2021-09-07,1,11.174444444444445,0.07966666666666666,∆pot,Single KO,0.31333333333333335
D5,0.527,GC052,2,glucose-acetate,2021-09-07,1,11.174444444444445,0.07966666666666666,∆nmp,Single KO,0.44733333333333336
D6,0.485,GC047,2,glucose-acetate,2021-09-07,1,11.174444444444445,0.07966666666666666,∆his,Single KO,0.4053333333333333
D7,0.575,GC050,2,glucose-acetate,2021-09-07,1,11.174444444444445,0.07966666666666666,∆rbs,Single KO,0.4953333333333333
D8,0.45,GC048,2,glucose-acetate,2021-09-07,1,11.174444444444445,0.07966666666666666,∆dpp,Single KO,0.37033333333333335
D9,0.455,GC053,2,glucose-acetate,2021-09-07,1,11.174444444444445,0.07966666666666666,∆opp,Single KO,0.37533333333333335
D10,0.495,GC055,2,glucose-acetate,2021-09-07,1,11.174444444444445,0.07966666666666666,∆mgl,Single KO,0.41533333333333333
E3,0.513,GC032,3,glucose-acetate,2021-09-07,1,11.174444444444445,0.07966666666666666,∆mal,Single KO,0.43333333333333335
E4,0.398,GC049,3,glucose-acetate,2021-09-07,1,11.174444444444445,0.07966666666666666,∆pot,Single KO,0.31833333333333336
E5,0.527,GC052,3,glucose-acetate,2021-09-07,1,11.174444444444445,0.07966666666666666,∆nmp,Single KO,0.44733333333333336
E6,0.488,GC047,3,glucose-acetate,2021-09-07,1,11.174444444444445,0.07966666666666666,∆his,Single KO,0.4083333333333333
