well,od_600nm,strain,water_source,replicate,growth_medium,date,run_number,elapsed_time_hr,avg_blank_value
E5,0.101,WT,Stanford + micronutrients,3,acetate,2021-08-31,2,5.398888888888889,0.07970833333333337
F3,0.093,WT,UCSD + micronutrients,1,acetate,2021-08-31,2,5.398888888888889,0.07970833333333337
F4,0.092,WT,UCSD - micronutrients,2,acetate,2021-08-31,2,5.398888888888889,0.07970833333333337
F5,0.102,WT,Stanford + micronutrients,3,acetate,2021-08-31,2,5.398888888888889,0.07970833333333337
C3,0.093,WT,UCSD + micronutrients,1,acetate,2021-08-31,2,5.524444444444445,0.07975000000000003
C4,0.092,WT,UCSD - micronutrients,2,acetate,2021-08-31,2,5.524444444444445,0.07975000000000003
C5,0.103,WT,Stanford + micronutrients,3,acetate,2021-08-31,2,5.524444444444445,0.07975000000000003
D3,0.093,WT,UCSD + micronutrients,1,acetate,2021-08-31,2,5.524444444444445,0.07975000000000003
D4,0.09,WT,UCSD - micronutrients,2,acetate,2021-08-31,2,5.524444444444445,0.07975000000000003
D5,0.112,WT,Stanford + micronutrients,3,acetate,2021-08-31,2,5.524444444444445,0.07975000000000003
E3,0.092,WT,UCSD + micronutrients,1,acetate,2021-08-31,2,5.524444444444445,0.07975000000000003
E4,0.091,WT,UCSD - micronutrients,2,acetate,2021-08-31,2,5.524444444444445,0.07975000000000003
E5,0.102,WT,Stanford + micronutrients,3,acetate,2021-08-31,2,5.524444444444445,0.07975000000000003
F3,0.093,WT,UCSD + micronutrients,1,acetate,2021-08-31,2,5.524444444444445,0.07975000000000003
F4,0.092,WT,UCSD - micronutrients,2,acetate,2021-08-31,2,5.524444444444445,0.07975000000000003
F5,0.104,WT,Stanford + micronutrients,3,acetate,2021-08-31,2,5.524444444444445,0.07975000000000003
C3,0.094,WT,UCSD + micronutrients,1,acetate,2021-08-31,2,5.65,0.07970833333333337
C4,0.093,WT,UCSD - micronutrients,2,acetate,2021-08-31,2,5.65,0.07970833333333337
C5,0.104,WT,Stanford + micronutrients,3,acetate,2021-08-31,2,5.65,0.07970833333333337
D3,0.094,WT,UCSD + micronutrients,1,acetate,2021-08-31,2,5.65,0.07970833333333337
D4,0.091,WT,UCSD - micronutrients,2,acetate,2021-08-31,2,5.65,0.07970833333333337
D5,0.103,WT,Stanford + micronutrients,3,acetate,2021-08-31,2,5.65,0.07970833333333337
E3,0.093,WT,UCSD + micronutrients,1,acetate,2021-08-31,2,5.65,0.07970833333333337
E4,0.091,WT,UCSD - micronutrients,2,acetate,2021-08-31,2,5.65,0.07970833333333337
E5,0.104,WT,Stanford + micronutrients,3,acetate,2021-08-31,2,5.65,0.07970833333333337
F3,0.094,WT,UCSD + micronutrients,1,acetate,2021-08-31,2,5.65,0.07970833333333337
F4,0.093,WT,UCSD - micronutrients,2,acetate,2021-08-31,2,5.65,0.07970833333333337
F5,0.105,WT,Stanford + micronutrients,3,acetate,2021-08-31,2,5.65,0.07970833333333337
C3,0.095,WT,UCSD + micronutrients,1,acetate,2021-08-31,2,5.775555555555556,0.07989583333333336
C4,0.093,WT,UCSD - micronutrients,2,acetate,2021-08-31,2,5.775555555555556,0.07989583333333336
C5,0.106,WT,Stanford + micronutrients,3,acetate,2021-08-31,2,5.775555555555556,0.07989583333333336
D3,0.094,WT,UCSD + micronutrients,1,acetate,2021-08-31,2,5.775555555555556,0.07989583333333336
D4,0.091,WT,UCSD - micronutrients,2,acetate,2021-08-31,2,5.775555555555556,0.07989583333333336
D5,0.105,WT,Stanford + micronutrients,3,acetate,2021-08-31,2,5.775555555555556,0.07989583333333336
E3,0.094,WT,UCSD + micronutrients,1,acetate,2021-08-31,2,5.775555555555556,0.07989583333333336
E4,0.092,WT,UCSD - micronutrients,2,acetate,2021-08-31,2,5.775555555555556,0.07989583333333336
E5,0.105,WT,Stanford + micronutrients,3,acetate,2021-08-31,2,5.775555555555556,0.07989583333333336
F3,0.094,WT,UCSD + micronutrients,1,acetate,2021-08-31,2,5.775555555555556,0.07989583333333336
F4,0.093,WT,UCSD - micronutrients,2,acetate,2021-08-31,2,5.775555555555556,0.07989583333333336
F5,0.107,WT,Stanford + micronutrients,3,acetate,2021-08-31,2,5.775555555555556,0.07989583333333336
C3,0.096,WT,UCSD + micronutrients,1,acetate,2021-08-31,2,5.901111111111111,0.07977083333333337
C4,0.094,WT,UCSD - micronutrients,2,acetate,2021-08-31,2,5.901111111111111,0.07977083333333337
C5,0.107,WT,Stanford + micronutrients,3,acetate,2021-08-31,2,5.901111111111111,0.07977083333333337
D3,0.095,WT,UCSD + micronutrients,1,acetate,2021-08-31,2,5.901111111111111,0.07977083333333337
D4,0.092,WT,UCSD - micronutrients,2,acetate,2021-08-31,2,5.901111111111111,0.07977083333333337
D5,0.106,WT,Stanford + micronutrients,3,acetate,2021-08-31,2,5.901111111111111,0.07977083333333337
E3,0.095,WT,UCSD + micronutrients,1,acetate,2021-08-31,2,5.901111111111111,0.07977083333333337
E4,0.092,WT,UCSD - micronutrients,2,acetate,2021-08-31,2,5.901111111111111,0.07977083333333337
E5,0.107,WT,Stanford + micronutrients,3,acetate,2021-08-31,2,5.901111111111111,0.07977083333333337
F3,0.095,WT,UCSD + micronutrients,1,acetate,2021-08-31,2,5.901111111111111,0.07977083333333337
F4,0.094,WT,UCSD - micronutrients,2,acetate,2021-08-31,2,5.901111111111111,0.07977083333333337
F5,0.108,WT,Stanford + micronutrients,3,acetate,2021-08-31,2,5.901111111111111,0.07977083333333337
C3,0.097,WT,UCSD + micronutrients,1,acetate,2021-08-31,2,6.026666666666666,0.07993750000000001
C4,0.094,WT,UCSD - micronutrients,2,acetate,2021-08-31,2,6.026666666666666,0.07993750000000001
C5,0.109,WT,Stanford + micronutrients,3,acetate,2021-08-31,2,6.026666666666666,0.07993750000000001
D3,0.096,WT,UCSD + micronutrients,1,acetate,2021-08-31,2,6.026666666666666,0.07993750000000001
D4,0.092,WT,UCSD - micronutrients,2,acetate,2021-08-31,2,6.026666666666666,0.07993750000000001
D5,0.108,WT,Stanford + micronutrients,3,acetate,2021-08-31,2,6.026666666666666,0.07993750000000001
E3,0.096,WT,UCSD + micronutrients,1,acetate,2021-08-31,2,6.026666666666666,0.07993750000000001
E4,0.093,WT,UCSD - micronutrients,2,acetate,2021-08-31,2,6.026666666666666,0.07993750000000001
E5,0.108,WT,Stanford + micronutrients,3,acetate,2021-08-31,2,6.026666666666666,0.07993750000000001
F3,0.096,WT,UCSD + micronutrients,1,acetate,2021-08-31,2,6.026666666666666,0.07993750000000001
F4,0.094,WT,UCSD - micronutrients,2,acetate,2021-08-31,2,6.026666666666666,0.07993750000000001
F5,0.11,WT,Stanford + micronutrients,3,acetate,2021-08-31,2,6.026666666666666,0.07993750000000001
C3,0.098,WT,UCSD + micronutrients,1,acetate,2021-08-31,2,6.152222222222222,0.07975000000000003
C4,0.095,WT,UCSD - micronutrients,2,acetate,2021-08-31,2,6.152222222222222,0.07975000000000003
C5,0.111,WT,Stanford + micronutrients,3,acetate,2021-08-31,2,6.152222222222222,0.07975000000000003
D3,0.097,WT,UCSD + micronutrients,1,acetate,2021-08-31,2,6.152222222222222,0.07975000000000003
D4,0.093,WT,UCSD - micronutrients,2,acetate,2021-08-31,2,6.152222222222222,0.07975000000000003
D5,0.111,WT,Stanford + micronutrients,3,acetate,2021-08-31,2,6.152222222222222,0.07975000000000003
E3,0.097,WT,UCSD + micronutrients,1,acetate,2021-08-31,2,6.152222222222222,0.07975000000000003
E4,0.093,WT,UCSD - micronutrients,2,acetate,2021-08-31,2,6.152222222222222,0.07975000000000003
E5,0.11,WT,Stanford + micronutrients,3,acetate,2021-08-31,2,6.152222222222222,0.07975000000000003
F3,0.097,WT,UCSD + micronutrients,1,acetate,2021-08-31,2,6.152222222222222,0.07975000000000003
F4,0.095,WT,UCSD - micronutrients,2,acetate,2021-08-31,2,6.152222222222222,0.07975000000000003
F5,0.112,WT,Stanford + micronutrients,3,acetate,2021-08-31,2,6.152222222222222,0.07975000000000003
C3,0.099,WT,UCSD + micronutrients,1,acetate,2021-08-31,2,6.277777777777778,0.07977083333333336
C4,0.096,WT,UCSD - micronutrients,2,acetate,2021-08-31,2,6.277777777777778,0.07977083333333336
C5,0.113,WT,Stanford + micronutrients,3,acetate,2021-08-31,2,6.277777777777778,0.07977083333333336
D3,0.098,WT,UCSD + micronutrients,1,acetate,2021-08-31,2,6.277777777777778,0.07977083333333336
D4,0.094,WT,UCSD - micronutrients,2,acetate,2021-08-31,2,6.277777777777778,0.07977083333333336
D5,0.112,WT,Stanford + micronutrients,3,acetate,2021-08-31,2,6.277777777777778,0.07977083333333336
E3,0.098,WT,UCSD + micronutrients,1,acetate,2021-08-31,2,6.277777777777778,0.07977083333333336
E4,0.094,WT,UCSD - micronutrients,2,acetate,2021-08-31,2,6.277777777777778,0.07977083333333336
E5,0.112,WT,Stanford + micronutrients,3,acetate,2021-08-31,2,6.277777777777778,0.07977083333333336
F3,0.099,WT,UCSD + micronutrients,1,acetate,2021-08-31,2,6.277777777777778,0.07977083333333336
F4,0.096,WT,UCSD - micronutrients,2,acetate,2021-08-31,2,6.277777777777778,0.07977083333333336
F5,0.114,WT,Stanford + micronutrients,3,acetate,2021-08-31,2,6.277777777777778,0.07977083333333336
C3,0.1,WT,UCSD + micronutrients,1,acetate,2021-08-31,2,6.403333333333333,0.07981250000000002
C4,0.097,WT,UCSD - micronutrients,2,acetate,2021-08-31,2,6.403333333333333,0.07981250000000002
C5,0.115,WT,Stanford + micronutrients,3,acetate,2021-08-31,2,6.403333333333333,0.07981250000000002
D3,0.1,WT,UCSD + micronutrients,1,acetate,2021-08-31,2,6.403333333333333,0.07981250000000002
D4,0.095,WT,UCSD - micronutrients,2,acetate,2021-08-31,2,6.403333333333333,0.07981250000000002
D5,0.115,WT,Stanford + micronutrients,3,acetate,2021-08-31,2,6.403333333333333,0.07981250000000002
E3,0.1,WT,UCSD + micronutrients,1,acetate,2021-08-31,2,6.403333333333333,0.07981250000000002
E4,0.095,WT,UCSD - micronutrients,2,acetate,2021-08-31,2,6.403333333333333,0.07981250000000002
E5,0.115,WT,Stanford + micronutrients,3,acetate,2021-08-31,2,6.403333333333333,0.07981250000000002
F3,0.1,WT,UCSD + micronutrients,1,acetate,2021-08-31,2,6.403333333333333,0.07981250000000002
F4,0.097,WT,UCSD - micronutrients,2,acetate,2021-08-31,2,6.403333333333333,0.07981250000000002
F5,0.116,WT,Stanford + micronutrients,3,acetate,2021-08-31,2,6.403333333333333,0.07981250000000002
C3,0.102,WT,UCSD + micronutrients,1,acetate,2021-08-31,2,6.528888888888889,0.07985416666666668
C4,0.098,WT,UCSD - micronutrients,2,acetate,2021-08-31,2,6.528888888888889,0.07985416666666668
C5,0.117,WT,Stanford + micronutrients,3,acetate,2021-08-31,2,6.528888888888889,0.07985416666666668
D3,0.101,WT,UCSD + micronutrients,1,acetate,2021-08-31,2,6.528888888888889,0.07985416666666668
D4,0.096,WT,UCSD - micronutrients,2,acetate,2021-08-31,2,6.528888888888889,0.07985416666666668
D5,0.117,WT,Stanford + micronutrients,3,acetate,2021-08-31,2,6.528888888888889,0.07985416666666668
E3,0.101,WT,UCSD + micronutrients,1,acetate,2021-08-31,2,6.528888888888889,0.07985416666666668
E4,0.096,WT,UCSD - micronutrients,2,acetate,2021-08-31,2,6.528888888888889,0.07985416666666668
E5,0.117,WT,Stanford + micronutrients,3,acetate,2021-08-31,2,6.528888888888889,0.07985416666666668
F3,0.101,WT,UCSD + micronutrients,1,acetate,2021-08-31,2,6.528888888888889,0.07985416666666668
F4,0.098,WT,UCSD - micronutrients,2,acetate,2021-08-31,2,6.528888888888889,0.07985416666666668
F5,0.118,WT,Stanford + micronutrients,3,acetate,2021-08-31,2,6.528888888888889,0.07985416666666668
C3,0.103,WT,UCSD + micronutrients,1,acetate,2021-08-31,2,6.654444444444445,0.07983333333333335
C4,0.099,WT,UCSD - micronutrients,2,acetate,2021-08-31,2,6.654444444444445,0.07983333333333335
C5,0.12,WT,Stanford + micronutrients,3,acetate,2021-08-31,2,6.654444444444445,0.07983333333333335
D3,0.103,WT,UCSD + micronutrients,1,acetate,2021-08-31,2,6.654444444444445,0.07983333333333335
D4,0.097,WT,UCSD - micronutrients,2,acetate,2021-08-31,2,6.654444444444445,0.07983333333333335
D5,0.119,WT,Stanford + micronutrients,3,acetate,2021-08-31,2,6.654444444444445,0.07983333333333335
E3,0.102,WT,UCSD + micronutrients,1,acetate,2021-08-31,2,6.654444444444445,0.07983333333333335
E4,0.097,WT,UCSD - micronutrients,2,acetate,2021-08-31,2,6.654444444444445,0.07983333333333335
E5,0.12,WT,Stanford + micronutrients,3,acetate,2021-08-31,2,6.654444444444445,0.07983333333333335
F3,0.103,WT,UCSD + micronutrients,1,acetate,2021-08-31,2,6.654444444444445,0.07983333333333335
F4,0.099,WT,UCSD - micronutrients,2,acetate,2021-08-31,2,6.654444444444445,0.07983333333333335
F5,0.121,WT,Stanford + micronutrients,3,acetate,2021-08-31,2,6.654444444444445,0.07983333333333335
C3,0.105,WT,UCSD + micronutrients,1,acetate,2021-08-31,2,6.78,0.07993750000000001
C4,0.1,WT,UCSD - micronutrients,2,acetate,2021-08-31,2,6.78,0.07993750000000001
C5,0.123,WT,Stanford + micronutrients,3,acetate,2021-08-31,2,6.78,0.07993750000000001
D3,0.105,WT,UCSD + micronutrients,1,acetate,2021-08-31,2,6.78,0.07993750000000001
D4,0.098,WT,UCSD - micronutrients,2,acetate,2021-08-31,2,6.78,0.07993750000000001
D5,0.122,WT,Stanford + micronutrients,3,acetate,2021-08-31,2,6.78,0.07993750000000001
E3,0.104,WT,UCSD + micronutrients,1,acetate,2021-08-31,2,6.78,0.07993750000000001
E4,0.098,WT,UCSD - micronutrients,2,acetate,2021-08-31,2,6.78,0.07993750000000001
E5,0.122,WT,Stanford + micronutrients,3,acetate,2021-08-31,2,6.78,0.07993750000000001
F3,0.104,WT,UCSD + micronutrients,1,acetate,2021-08-31,2,6.78,0.07993750000000001
F4,0.1,WT,UCSD - micronutrients,2,acetate,2021-08-31,2,6.78,0.07993750000000001
F5,0.124,WT,Stanford + micronutrients,3,acetate,2021-08-31,2,6.78,0.07993750000000001
C3,0.106,WT,UCSD + micronutrients,1,acetate,2021-08-31,2,6.905555555555556,0.07997916666666668
C4,0.101,WT,UCSD - micronutrients,2,acetate,2021-08-31,2,6.905555555555556,0.07997916666666668
C5,0.126,WT,Stanford + micronutrients,3,acetate,2021-08-31,2,6.905555555555556,0.07997916666666668
D3,0.106,WT,UCSD + micronutrients,1,acetate,2021-08-31,2,6.905555555555556,0.07997916666666668
D4,0.099,WT,UCSD - micronutrients,2,acetate,2021-08-31,2,6.905555555555556,0.07997916666666668
D5,0.125,WT,Stanford + micronutrients,3,acetate,2021-08-31,2,6.905555555555556,0.07997916666666668
E3,0.105,WT,UCSD + micronutrients,1,acetate,2021-08-31,2,6.905555555555556,0.07997916666666668
E4,0.1,WT,UCSD - micronutrients,2,acetate,2021-08-31,2,6.905555555555556,0.07997916666666668
E5,0.126,WT,Stanford + micronutrients,3,acetate,2021-08-31,2,6.905555555555556,0.07997916666666668
F3,0.105,WT,UCSD + micronutrients,1,acetate,2021-08-31,2,6.905555555555556,0.07997916666666668
F4,0.101,WT,UCSD - micronutrients,2,acetate,2021-08-31,2,6.905555555555556,0.07997916666666668
F5,0.128,WT,Stanford + micronutrients,3,acetate,2021-08-31,2,6.905555555555556,0.07997916666666668
C3,0.108,WT,UCSD + micronutrients,1,acetate,2021-08-31,2,7.0311111111111115,0.07985416666666668
C4,0.102,WT,UCSD - micronutrients,2,acetate,2021-08-31,2,7.0311111111111115,0.07985416666666668
C5,0.129,WT,Stanford + micronutrients,3,acetate,2021-08-31,2,7.0311111111111115,0.07985416666666668
D3,0.109,WT,UCSD + micronutrients,1,acetate,2021-08-31,2,7.0311111111111115,0.07985416666666668
D4,0.101,WT,UCSD - micronutrients,2,acetate,2021-08-31,2,7.0311111111111115,0.07985416666666668
D5,0.137,WT,Stanford + micronutrients,3,acetate,2021-08-31,2,7.0311111111111115,0.07985416666666668
E3,0.107,WT,UCSD + micronutrients,1,acetate,2021-08-31,2,7.0311111111111115,0.07985416666666668
E4,0.101,WT,UCSD - micronutrients,2,acetate,2021-08-31,2,7.0311111111111115,0.07985416666666668
E5,0.129,WT,Stanford + micronutrients,3,acetate,2021-08-31,2,7.0311111111111115,0.07985416666666668
F3,0.107,WT,UCSD + micronutrients,1,acetate,2021-08-31,2,7.0311111111111115,0.07985416666666668
F4,0.102,WT,UCSD - micronutrients,2,acetate,2021-08-31,2,7.0311111111111115,0.07985416666666668
F5,0.13,WT,Stanford + micronutrients,3,acetate,2021-08-31,2,7.0311111111111115,0.07985416666666668
C3,0.111,WT,UCSD + micronutrients,1,acetate,2021-08-31,2,7.156666666666666,0.08004166666666669
C4,0.104,WT,UCSD - micronutrients,2,acetate,2021-08-31,2,7.156666666666666,0.08004166666666669
C5,0.133,WT,Stanford + micronutrients,3,acetate,2021-08-31,2,7.156666666666666,0.08004166666666669
D3,0.111,WT,UCSD + micronutrients,1,acetate,2021-08-31,2,7.156666666666666,0.08004166666666669
D4,0.102,WT,UCSD - micronutrients,2,acetate,2021-08-31,2,7.156666666666666,0.08004166666666669
D5,0.133,WT,Stanford + micronutrients,3,acetate,2021-08-31,2,7.156666666666666,0.08004166666666669
E3,0.109,WT,UCSD + micronutrients,1,acetate,2021-08-31,2,7.156666666666666,0.08004166666666669
E4,0.103,WT,UCSD - micronutrients,2,acetate,2021-08-31,2,7.156666666666666,0.08004166666666669
E5,0.133,WT,Stanford + micronutrients,3,acetate,2021-08-31,2,7.156666666666666,0.08004166666666669
F3,0.109,WT,UCSD + micronutrients,1,acetate,2021-08-31,2,7.156666666666666,0.08004166666666669
F4,0.104,WT,UCSD - micronutrients,2,acetate,2021-08-31,2,7.156666666666666,0.08004166666666669
F5,0.134,WT,Stanford + micronutrients,3,acetate,2021-08-31,2,7.156666666666666,0.08004166666666669
C3,0.113,WT,UCSD + micronutrients,1,acetate,2021-08-31,2,7.282222222222222,0.07991666666666669
C4,0.106,WT,UCSD - micronutrients,2,acetate,2021-08-31,2,7.282222222222222,0.07991666666666669
C5,0.137,WT,Stanford + micronutrients,3,acetate,2021-08-31,2,7.282222222222222,0.07991666666666669
D3,0.113,WT,UCSD + micronutrients,1,acetate,2021-08-31,2,7.282222222222222,0.07991666666666669
D4,0.103,WT,UCSD - micronutrients,2,acetate,2021-08-31,2,7.282222222222222,0.07991666666666669
D5,0.137,WT,Stanford + micronutrients,3,acetate,2021-08-31,2,7.282222222222222,0.07991666666666669
E3,0.111,WT,UCSD + micronutrients,1,acetate,2021-08-31,2,7.282222222222222,0.07991666666666669
E4,0.104,WT,UCSD - micronutrients,2,acetate,2021-08-31,2,7.282222222222222,0.07991666666666669
E5,0.137,WT,Stanford + micronutrients,3,acetate,2021-08-31,2,7.282222222222222,0.07991666666666669
F3,0.111,WT,UCSD + micronutrients,1,acetate,2021-08-31,2,7.282222222222222,0.07991666666666669
F4,0.105,WT,UCSD - micronutrients,2,acetate,2021-08-31,2,7.282222222222222,0.07991666666666669
F5,0.138,WT,Stanford + micronutrients,3,acetate,2021-08-31,2,7.282222222222222,0.07991666666666669
C3,0.116,WT,UCSD + micronutrients,1,acetate,2021-08-31,2,7.407777777777778,0.08004166666666669
C4,0.107,WT,UCSD - micronutrients,2,acetate,2021-08-31,2,7.407777777777778,0.08004166666666669
C5,0.141,WT,Stanford + micronutrients,3,acetate,2021-08-31,2,7.407777777777778,0.08004166666666669
D3,0.116,WT,UCSD + micronutrients,1,acetate,2021-08-31,2,7.407777777777778,0.08004166666666669
D4,0.105,WT,UCSD - micronutrients,2,acetate,2021-08-31,2,7.407777777777778,0.08004166666666669
D5,0.141,WT,Stanford + micronutrients,3,acetate,2021-08-31,2,7.407777777777778,0.08004166666666669
E3,0.113,WT,UCSD + micronutrients,1,acetate,2021-08-31,2,7.407777777777778,0.08004166666666669
E4,0.106,WT,UCSD - micronutrients,2,acetate,2021-08-31,2,7.407777777777778,0.08004166666666669
E5,0.142,WT,Stanford + micronutrients,3,acetate,2021-08-31,2,7.407777777777778,0.08004166666666669
F3,0.113,WT,UCSD + micronutrients,1,acetate,2021-08-31,2,7.407777777777778,0.08004166666666669
F4,0.107,WT,UCSD - micronutrients,2,acetate,2021-08-31,2,7.407777777777778,0.08004166666666669
F5,0.143,WT,Stanford + micronutrients,3,acetate,2021-08-31,2,7.407777777777778,0.08004166666666669
C3,0.118,WT,UCSD + micronutrients,1,acetate,2021-08-31,2,7.533333333333333,0.08000000000000003
C4,0.109,WT,UCSD - micronutrients,2,acetate,2021-08-31,2,7.533333333333333,0.08000000000000003
C5,0.146,WT,Stanford + micronutrients,3,acetate,2021-08-31,2,7.533333333333333,0.08000000000000003
D3,0.118,WT,UCSD + micronutrients,1,acetate,2021-08-31,2,7.533333333333333,0.08000000000000003
D4,0.106,WT,UCSD - micronutrients,2,acetate,2021-08-31,2,7.533333333333333,0.08000000000000003
D5,0.146,WT,Stanford + micronutrients,3,acetate,2021-08-31,2,7.533333333333333,0.08000000000000003
E3,0.115,WT,UCSD + micronutrients,1,acetate,2021-08-31,2,7.533333333333333,0.08000000000000003
E4,0.107,WT,UCSD - micronutrients,2,acetate,2021-08-31,2,7.533333333333333,0.08000000000000003
E5,0.146,WT,Stanford + micronutrients,3,acetate,2021-08-31,2,7.533333333333333,0.08000000000000003
F3,0.116,WT,UCSD + micronutrients,1,acetate,2021-08-31,2,7.533333333333333,0.08000000000000003
F4,0.108,WT,UCSD - micronutrients,2,acetate,2021-08-31,2,7.533333333333333,0.08000000000000003
F5,0.147,WT,Stanford + micronutrients,3,acetate,2021-08-31,2,7.533333333333333,0.08000000000000003
C3,0.121,WT,UCSD + micronutrients,1,acetate,2021-08-31,2,7.658888888888889,0.07997916666666668
C4,0.111,WT,UCSD - micronutrients,2,acetate,2021-08-31,2,7.658888888888889,0.07997916666666668
C5,0.151,WT,Stanford + micronutrients,3,acetate,2021-08-31,2,7.658888888888889,0.07997916666666668
D3,0.121,WT,UCSD + micronutrients,1,acetate,2021-08-31,2,7.658888888888889,0.07997916666666668
D4,0.108,WT,UCSD - micronutrients,2,acetate,2021-08-31,2,7.658888888888889,0.07997916666666668
D5,0.151,WT,Stanford + micronutrients,3,acetate,2021-08-31,2,7.658888888888889,0.07997916666666668
E3,0.118,WT,UCSD + micronutrients,1,acetate,2021-08-31,2,7.658888888888889,0.07997916666666668
E4,0.109,WT,UCSD - micronutrients,2,acetate,2021-08-31,2,7.658888888888889,0.07997916666666668
E5,0.152,WT,Stanford + micronutrients,3,acetate,2021-08-31,2,7.658888888888889,0.07997916666666668
F3,0.118,WT,UCSD + micronutrients,1,acetate,2021-08-31,2,7.658888888888889,0.07997916666666668
F4,0.11,WT,UCSD - micronutrients,2,acetate,2021-08-31,2,7.658888888888889,0.07997916666666668
F5,0.152,WT,Stanford + micronutrients,3,acetate,2021-08-31,2,7.658888888888889,0.07997916666666668
C3,0.124,WT,UCSD + micronutrients,1,acetate,2021-08-31,2,7.7844444444444445,0.08002083333333336
C4,0.113,WT,UCSD - micronutrients,2,acetate,2021-08-31,2,7.7844444444444445,0.08002083333333336
C5,0.157,WT,Stanford + micronutrients,3,acetate,2021-08-31,2,7.7844444444444445,0.08002083333333336
D3,0.125,WT,UCSD + micronutrients,1,acetate,2021-08-31,2,7.7844444444444445,0.08002083333333336
D4,0.11,WT,UCSD - micronutrients,2,acetate,2021-08-31,2,7.7844444444444445,0.08002083333333336
D5,0.157,WT,Stanford + micronutrients,3,acetate,2021-08-31,2,7.7844444444444445,0.08002083333333336
E3,0.121,WT,UCSD + micronutrients,1,acetate,2021-08-31,2,7.7844444444444445,0.08002083333333336
E4,0.11,WT,UCSD - micronutrients,2,acetate,2021-08-31,2,7.7844444444444445,0.08002083333333336
E5,0.157,WT,Stanford + micronutrients,3,acetate,2021-08-31,2,7.7844444444444445,0.08002083333333336
F3,0.121,WT,UCSD + micronutrients,1,acetate,2021-08-31,2,7.7844444444444445,0.08002083333333336
F4,0.113,WT,UCSD - micronutrients,2,acetate,2021-08-31,2,7.7844444444444445,0.08002083333333336
F5,0.158,WT,Stanford + micronutrients,3,acetate,2021-08-31,2,7.7844444444444445,0.08002083333333336
C3,0.128,WT,UCSD + micronutrients,1,acetate,2021-08-31,2,7.91,0.08006250000000002
C4,0.114,WT,UCSD - micronutrients,2,acetate,2021-08-31,2,7.91,0.08006250000000002
C5,0.162,WT,Stanford + micronutrients,3,acetate,2021-08-31,2,7.91,0.08006250000000002
D3,0.128,WT,UCSD + micronutrients,1,acetate,2021-08-31,2,7.91,0.08006250000000002
D4,0.112,WT,UCSD - micronutrients,2,acetate,2021-08-31,2,7.91,0.08006250000000002
D5,0.163,WT,Stanford + micronutrients,3,acetate,2021-08-31,2,7.91,0.08006250000000002
E3,0.124,WT,UCSD + micronutrients,1,acetate,2021-08-31,2,7.91,0.08006250000000002
E4,0.113,WT,UCSD - micronutrients,2,acetate,2021-08-31,2,7.91,0.08006250000000002
E5,0.163,WT,Stanford + micronutrients,3,acetate,2021-08-31,2,7.91,0.08006250000000002
F3,0.125,WT,UCSD + micronutrients,1,acetate,2021-08-31,2,7.91,0.08006250000000002
F4,0.115,WT,UCSD - micronutrients,2,acetate,2021-08-31,2,7.91,0.08006250000000002
F5,0.164,WT,Stanford + micronutrients,3,acetate,2021-08-31,2,7.91,0.08006250000000002
C3,0.131,WT,UCSD + micronutrients,1,acetate,2021-08-31,2,8.035555555555556,0.08002083333333336
C4,0.116,WT,UCSD - micronutrients,2,acetate,2021-08-31,2,8.035555555555556,0.08002083333333336
C5,0.169,WT,Stanford + micronutrients,3,acetate,2021-08-31,2,8.035555555555556,0.08002083333333336
D3,0.131,WT,UCSD + micronutrients,1,acetate,2021-08-31,2,8.035555555555556,0.08002083333333336
D4,0.114,WT,UCSD - micronutrients,2,acetate,2021-08-31,2,8.035555555555556,0.08002083333333336
D5,0.168,WT,Stanford + micronutrients,3,acetate,2021-08-31,2,8.035555555555556,0.08002083333333336
E3,0.128,WT,UCSD + micronutrients,1,acetate,2021-08-31,2,8.035555555555556,0.08002083333333336
E4,0.114,WT,UCSD - micronutrients,2,acetate,2021-08-31,2,8.035555555555556,0.08002083333333336
E5,0.169,WT,Stanford + micronutrients,3,acetate,2021-08-31,2,8.035555555555556,0.08002083333333336
F3,0.128,WT,UCSD + micronutrients,1,acetate,2021-08-31,2,8.035555555555556,0.08002083333333336
F4,0.117,WT,UCSD - micronutrients,2,acetate,2021-08-31,2,8.035555555555556,0.08002083333333336
F5,0.169,WT,Stanford + micronutrients,3,acetate,2021-08-31,2,8.035555555555556,0.08002083333333336
C3,0.135,WT,UCSD + micronutrients,1,acetate,2021-08-31,2,8.161111111111111,0.08000000000000003
C4,0.118,WT,UCSD - micronutrients,2,acetate,2021-08-31,2,8.161111111111111,0.08000000000000003
C5,0.175,WT,Stanford + micronutrients,3,acetate,2021-08-31,2,8.161111111111111,0.08000000000000003
D3,0.135,WT,UCSD + micronutrients,1,acetate,2021-08-31,2,8.161111111111111,0.08000000000000003
D4,0.116,WT,UCSD - micronutrients,2,acetate,2021-08-31,2,8.161111111111111,0.08000000000000003
D5,0.175,WT,Stanford + micronutrients,3,acetate,2021-08-31,2,8.161111111111111,0.08000000000000003
E3,0.132,WT,UCSD + micronutrients,1,acetate,2021-08-31,2,8.161111111111111,0.08000000000000003
E4,0.117,WT,UCSD - micronutrients,2,acetate,2021-08-31,2,8.161111111111111,0.08000000000000003
E5,0.176,WT,Stanford + micronutrients,3,acetate,2021-08-31,2,8.161111111111111,0.08000000000000003
