growth_medium,high,low,percentile,replicate,strain
acetate,0.4939585,0.48423125,50.0,2,∆nmp ∆rbs
acetate,0.49126475,0.486824875,25.0,2,∆nmp ∆rbs
acetate,0.48987370000000113,0.48811575000000024,5.0,2,∆nmp ∆rbs
acetate,0.5124613499999726,0.4699844250000001,95.0,3,∆nmp ∆rbs
acetate,0.4985395,0.48008,75.0,3,∆nmp ∆rbs
acetate,0.4939585,0.48423125,50.0,3,∆nmp ∆rbs
acetate,0.49126475,0.486824875,25.0,3,∆nmp ∆rbs
acetate,0.48987370000000113,0.48811575000000024,5.0,3,∆nmp ∆rbs
acetate,0.5124613499999726,0.4699844250000001,95.0,4,∆nmp ∆rbs
acetate,0.4985395,0.48008,75.0,4,∆nmp ∆rbs
acetate,0.4939585,0.48423125,50.0,4,∆nmp ∆rbs
acetate,0.49126475,0.486824875,25.0,4,∆nmp ∆rbs
acetate,0.48987370000000113,0.48811575000000024,5.0,4,∆nmp ∆rbs
acetate,0.5902793750000097,0.5132600750000001,95.0,hyperparameter,∆opp
acetate,0.5628704999999999,0.5357649999999999,75.0,hyperparameter,∆opp
acetate,0.5558190000000001,0.54229025,50.0,hyperparameter,∆opp
acetate,0.5518333750000001,0.54590275,25.0,hyperparameter,∆opp
acetate,0.5499891500000005,0.54775,5.0,hyperparameter,∆opp
acetate,0.5902793750000097,0.5132600750000001,95.0,0,∆opp
acetate,0.5628704999999999,0.5357649999999999,75.0,0,∆opp
acetate,0.5558190000000001,0.54229025,50.0,0,∆opp
acetate,0.5518333750000001,0.54590275,25.0,0,∆opp
acetate,0.5499891500000005,0.54775,5.0,0,∆opp
acetate,0.5902793750000097,0.5132600750000001,95.0,1,∆opp
acetate,0.5628704999999999,0.5357649999999999,75.0,1,∆opp
acetate,0.5558190000000001,0.54229025,50.0,1,∆opp
acetate,0.5518333750000001,0.54590275,25.0,1,∆opp
acetate,0.5499891500000005,0.54775,5.0,1,∆opp
acetate,0.5902793750000097,0.5132600750000001,95.0,2,∆opp
acetate,0.5628704999999999,0.5357649999999999,75.0,2,∆opp
acetate,0.5558190000000001,0.54229025,50.0,2,∆opp
acetate,0.5518333750000001,0.54590275,25.0,2,∆opp
acetate,0.5499891500000005,0.54775,5.0,2,∆opp
acetate,0.5902793750000097,0.5132600750000001,95.0,3,∆opp
acetate,0.5628704999999999,0.5357649999999999,75.0,3,∆opp
acetate,0.5558190000000001,0.54229025,50.0,3,∆opp
acetate,0.5518333750000001,0.54590275,25.0,3,∆opp
acetate,0.5499891500000005,0.54775,5.0,3,∆opp
acetate,1.0591717500000088,0.0010140248750000063,95.0,hyperparameter,∆opp ∆dpp
acetate,0.684932875,0.30373825,75.0,hyperparameter,∆opp ∆dpp
acetate,0.583814,0.45577775,50.0,hyperparameter,∆opp ∆dpp
acetate,0.55136525,0.5129695,25.0,hyperparameter,∆opp ∆dpp
acetate,0.5400054000000001,0.5272722999999999,5.0,hyperparameter,∆opp ∆dpp
acetate,1.0591717500000088,0.0010140248750000063,95.0,0,∆opp ∆dpp
acetate,0.684932875,0.30373825,75.0,0,∆opp ∆dpp
acetate,0.583814,0.45577775,50.0,0,∆opp ∆dpp
acetate,0.55136525,0.5129695,25.0,0,∆opp ∆dpp
acetate,0.5400054000000001,0.5272722999999999,5.0,0,∆opp ∆dpp
acetate,1.0591717500000088,0.0010140248750000063,95.0,1,∆opp ∆dpp
acetate,0.684932875,0.30373825,75.0,1,∆opp ∆dpp
acetate,0.583814,0.45577775,50.0,1,∆opp ∆dpp
acetate,0.55136525,0.5129695,25.0,1,∆opp ∆dpp
acetate,0.5400054000000001,0.5272722999999999,5.0,1,∆opp ∆dpp
acetate,0.48904849999999445,0.4323089250000012,95.0,hyperparameter,∆opp ∆flh
acetate,0.474835,0.4491095,75.0,hyperparameter,∆opp ∆flh
acetate,0.46941225,0.45542075000000004,50.0,hyperparameter,∆opp ∆flh
acetate,0.46592374999999997,0.45953525,25.0,hyperparameter,∆opp ∆flh
acetate,0.46408845000000015,0.4616399000000008,5.0,hyperparameter,∆opp ∆flh
acetate,0.48904849999999445,0.4323089250000012,95.0,0,∆opp ∆flh
acetate,0.474835,0.4491095,75.0,0,∆opp ∆flh
acetate,0.46941225,0.45542075000000004,50.0,0,∆opp ∆flh
acetate,0.46592374999999997,0.45953525,25.0,0,∆opp ∆flh
acetate,0.46408845000000015,0.4616399000000008,5.0,0,∆opp ∆flh
acetate,0.48904849999999445,0.4323089250000012,95.0,1,∆opp ∆flh
acetate,0.474835,0.4491095,75.0,1,∆opp ∆flh
acetate,0.46941225,0.45542075000000004,50.0,1,∆opp ∆flh
acetate,0.46592374999999997,0.45953525,25.0,1,∆opp ∆flh
acetate,0.46408845000000015,0.4616399000000008,5.0,1,∆opp ∆flh
acetate,0.48904849999999445,0.4323089250000012,95.0,2,∆opp ∆flh
acetate,0.474835,0.4491095,75.0,2,∆opp ∆flh
acetate,0.46941225,0.45542075000000004,50.0,2,∆opp ∆flh
acetate,0.46592374999999997,0.45953525,25.0,2,∆opp ∆flh
acetate,0.46408845000000015,0.4616399000000008,5.0,2,∆opp ∆flh
acetate,0.48904849999999445,0.4323089250000012,95.0,3,∆opp ∆flh
acetate,0.474835,0.4491095,75.0,3,∆opp ∆flh
acetate,0.46941225,0.45542075000000004,50.0,3,∆opp ∆flh
acetate,0.46592374999999997,0.45953525,25.0,3,∆opp ∆flh
acetate,0.46408845000000015,0.4616399000000008,5.0,3,∆opp ∆flh
acetate,0.48904849999999445,0.4323089250000012,95.0,4,∆opp ∆flh
acetate,0.474835,0.4491095,75.0,4,∆opp ∆flh
acetate,0.46941225,0.45542075000000004,50.0,4,∆opp ∆flh
acetate,0.46592374999999997,0.45953525,25.0,4,∆opp ∆flh
acetate,0.46408845000000015,0.4616399000000008,5.0,4,∆opp ∆flh
acetate,0.5759236249999903,0.5451044250000001,95.0,hyperparameter,∆opp ∆glt
acetate,0.567,0.5528958749999999,75.0,hyperparameter,∆opp ∆glt
acetate,0.5639032500000001,0.55594,50.0,hyperparameter,∆opp ∆glt
acetate,0.5617903750000001,0.558130375,25.0,hyperparameter,∆opp ∆glt
acetate,0.5607301500000013,0.5592375500000001,5.0,hyperparameter,∆opp ∆glt
acetate,0.5759236249999903,0.5451044250000001,95.0,0,∆opp ∆glt
acetate,0.567,0.5528958749999999,75.0,0,∆opp ∆glt
acetate,0.5639032500000001,0.55594,50.0,0,∆opp ∆glt
acetate,0.5617903750000001,0.558130375,25.0,0,∆opp ∆glt
acetate,0.5607301500000013,0.5592375500000001,5.0,0,∆opp ∆glt
acetate,0.5759236249999903,0.5451044250000001,95.0,1,∆opp ∆glt
acetate,0.567,0.5528958749999999,75.0,1,∆opp ∆glt
acetate,0.5639032500000001,0.55594,50.0,1,∆opp ∆glt
acetate,0.5617903750000001,0.558130375,25.0,1,∆opp ∆glt
acetate,0.5607301500000013,0.5592375500000001,5.0,1,∆opp ∆glt
acetate,0.5759236249999903,0.5451044250000001,95.0,2,∆opp ∆glt
acetate,0.567,0.5528958749999999,75.0,2,∆opp ∆glt
acetate,0.5639032500000001,0.55594,50.0,2,∆opp ∆glt
acetate,0.5617903750000001,0.558130375,25.0,2,∆opp ∆glt
acetate,0.5607301500000013,0.5592375500000001,5.0,2,∆opp ∆glt
acetate,0.5759236249999903,0.5451044250000001,95.0,3,∆opp ∆glt
acetate,0.567,0.5528958749999999,75.0,3,∆opp ∆glt
acetate,0.5639032500000001,0.55594,50.0,3,∆opp ∆glt
acetate,0.5617903750000001,0.558130375,25.0,3,∆opp ∆glt
acetate,0.5607301500000013,0.5592375500000001,5.0,3,∆opp ∆glt
acetate,0.5759236249999903,0.5451044250000001,95.0,4,∆opp ∆glt
acetate,0.567,0.5528958749999999,75.0,4,∆opp ∆glt
acetate,0.5639032500000001,0.55594,50.0,4,∆opp ∆glt
acetate,0.5617903750000001,0.558130375,25.0,4,∆opp ∆glt
acetate,0.5607301500000013,0.5592375500000001,5.0,4,∆opp ∆glt
acetate,0.4984461499999734,0.4555878000000003,95.0,hyperparameter,∆opp ∆rbs
acetate,0.485197,0.466379125,75.0,hyperparameter,∆opp ∆rbs
acetate,0.4811335,0.470853,50.0,hyperparameter,∆opp ∆rbs
acetate,0.4783145,0.4736255,25.0,hyperparameter,∆opp ∆rbs
acetate,0.4770184500000002,0.475231,5.0,hyperparameter,∆opp ∆rbs
acetate,0.4984461499999734,0.4555878000000003,95.0,0,∆opp ∆rbs
acetate,0.485197,0.466379125,75.0,0,∆opp ∆rbs
acetate,0.4811335,0.470853,50.0,0,∆opp ∆rbs
acetate,0.4783145,0.4736255,25.0,0,∆opp ∆rbs
acetate,0.4770184500000002,0.475231,5.0,0,∆opp ∆rbs
acetate,0.4984461499999734,0.4555878000000003,95.0,1,∆opp ∆rbs
acetate,0.485197,0.466379125,75.0,1,∆opp ∆rbs
acetate,0.4811335,0.470853,50.0,1,∆opp ∆rbs
acetate,0.4783145,0.4736255,25.0,1,∆opp ∆rbs
acetate,0.4770184500000002,0.475231,5.0,1,∆opp ∆rbs
acetate,0.4984461499999734,0.4555878000000003,95.0,2,∆opp ∆rbs
acetate,0.485197,0.466379125,75.0,2,∆opp ∆rbs
acetate,0.4811335,0.470853,50.0,2,∆opp ∆rbs
acetate,0.4783145,0.4736255,25.0,2,∆opp ∆rbs
acetate,0.4770184500000002,0.475231,5.0,2,∆opp ∆rbs
acetate,0.4984461499999734,0.4555878000000003,95.0,3,∆opp ∆rbs
acetate,0.485197,0.466379125,75.0,3,∆opp ∆rbs
acetate,0.4811335,0.470853,50.0,3,∆opp ∆rbs
acetate,0.4783145,0.4736255,25.0,3,∆opp ∆rbs
acetate,0.4770184500000002,0.475231,5.0,3,∆opp ∆rbs
acetate,0.4984461499999734,0.4555878000000003,95.0,4,∆opp ∆rbs
acetate,0.485197,0.466379125,75.0,4,∆opp ∆rbs
acetate,0.4811335,0.470853,50.0,4,∆opp ∆rbs
acetate,0.4783145,0.4736255,25.0,4,∆opp ∆rbs
acetate,0.4770184500000002,0.475231,5.0,4,∆opp ∆rbs
acetate,0.5604934499999648,0.49330142500000085,95.0,hyperparameter,∆pot
acetate,0.5411248750000001,0.5116046249999999,75.0,hyperparameter,∆pot
acetate,0.53414175,0.51803925,50.0,hyperparameter,∆pot
acetate,0.529604375,0.52245825,25.0,hyperparameter,∆pot
acetate,0.5272228000000008,0.52455,5.0,hyperparameter,∆pot
acetate,0.5604934499999648,0.49330142500000085,95.0,0,∆pot
acetate,0.5411248750000001,0.5116046249999999,75.0,0,∆pot
acetate,0.53414175,0.51803925,50.0,0,∆pot
acetate,0.529604375,0.52245825,25.0,0,∆pot
acetate,0.5272228000000008,0.52455,5.0,0,∆pot
acetate,0.5604934499999648,0.49330142500000085,95.0,1,∆pot
acetate,0.5411248750000001,0.5116046249999999,75.0,1,∆pot
acetate,0.53414175,0.51803925,50.0,1,∆pot
acetate,0.529604375,0.52245825,25.0,1,∆pot
acetate,0.5272228000000008,0.52455,5.0,1,∆pot
acetate,0.5604934499999648,0.49330142500000085,95.0,2,∆pot
acetate,0.5411248750000001,0.5116046249999999,75.0,2,∆pot
acetate,0.53414175,0.51803925,50.0,2,∆pot
acetate,0.529604375,0.52245825,25.0,2,∆pot
acetate,0.5272228000000008,0.52455,5.0,2,∆pot
acetate,0.5604934499999648,0.49330142500000085,95.0,3,∆pot
acetate,0.5411248750000001,0.5116046249999999,75.0,3,∆pot
acetate,0.53414175,0.51803925,50.0,3,∆pot
acetate,0.529604375,0.52245825,25.0,3,∆pot
acetate,0.5272228000000008,0.52455,5.0,3,∆pot
acetate,0.5604934499999648,0.49330142500000085,95.0,4,∆pot
acetate,0.5411248750000001,0.5116046249999999,75.0,4,∆pot
acetate,0.53414175,0.51803925,50.0,4,∆pot
acetate,0.529604375,0.52245825,25.0,4,∆pot
acetate,0.5272228000000008,0.52455,5.0,4,∆pot
acetate,1.0068422500000163,0.12291745000000008,95.0,hyperparameter,∆pot ∆dpp
acetate,0.670978,0.38866,75.0,hyperparameter,∆pot ∆dpp
acetate,0.55489,0.48485175,50.0,hyperparameter,∆pot ∆dpp
acetate,0.52917775,0.510341875,25.0,hyperparameter,∆pot ∆dpp
acetate,0.52301135,0.51667005,5.0,hyperparameter,∆pot ∆dpp
acetate,1.0068422500000163,0.12291745000000008,95.0,0,∆pot ∆dpp
acetate,0.670978,0.38866,75.0,0,∆pot ∆dpp
acetate,0.55489,0.48485175,50.0,0,∆pot ∆dpp
acetate,0.52917775,0.510341875,25.0,0,∆pot ∆dpp
acetate,0.52301135,0.51667005,5.0,0,∆pot ∆dpp
acetate,1.0068422500000163,0.12291745000000008,95.0,1,∆pot ∆dpp
acetate,0.670978,0.38866,75.0,1,∆pot ∆dpp
acetate,0.55489,0.48485175,50.0,1,∆pot ∆dpp
acetate,0.52917775,0.510341875,25.0,1,∆pot ∆dpp
acetate,0.52301135,0.51667005,5.0,1,∆pot ∆dpp
acetate,1.5961270000000138,0.06176344750000005,95.0,hyperparameter,∆pot ∆flh
acetate,1.20352375,0.32306575,75.0,hyperparameter,∆pot ∆flh
acetate,0.678759,0.43057500000000004,50.0,hyperparameter,∆pot ∆flh
acetate,0.4838115,0.44323275,25.0,hyperparameter,∆pot ∆flh
acetate,0.4573978500000004,0.4474921,5.0,hyperparameter,∆pot ∆flh
acetate,1.5961270000000138,0.06176344750000005,95.0,0,∆pot ∆flh
acetate,1.20352375,0.32306575,75.0,0,∆pot ∆flh
acetate,0.678759,0.43057500000000004,50.0,0,∆pot ∆flh
acetate,0.4838115,0.44323275,25.0,0,∆pot ∆flh
acetate,0.4573978500000004,0.4474921,5.0,0,∆pot ∆flh
acetate,1.5961270000000138,0.06176344750000005,95.0,1,∆pot ∆flh
acetate,1.20352375,0.32306575,75.0,1,∆pot ∆flh
acetate,0.678759,0.43057500000000004,50.0,1,∆pot ∆flh
acetate,0.4838115,0.44323275,25.0,1,∆pot ∆flh
acetate,0.4573978500000004,0.4474921,5.0,1,∆pot ∆flh
acetate,0.5840021499999697,0.4913904250000015,95.0,hyperparameter,∆pot ∆glt
acetate,0.559229625,0.5163215,75.0,hyperparameter,∆pot ∆glt
acetate,0.54961325,0.5266465,50.0,hyperparameter,∆pot ∆glt
acetate,0.5434316250000001,0.53304,25.0,hyperparameter,∆pot ∆glt
acetate,0.5404390500000017,0.5361728500000013,5.0,hyperparameter,∆pot ∆glt
acetate,0.5840021499999697,0.4913904250000015,95.0,0,∆pot ∆glt
acetate,0.559229625,0.5163215,75.0,0,∆pot ∆glt
acetate,0.54961325,0.5266465,50.0,0,∆pot ∆glt
acetate,0.5434316250000001,0.53304,25.0,0,∆pot ∆glt
acetate,0.5404390500000017,0.5361728500000013,5.0,0,∆pot ∆glt
acetate,0.5840021499999697,0.4913904250000015,95.0,1,∆pot ∆glt
acetate,0.559229625,0.5163215,75.0,1,∆pot ∆glt
acetate,0.54961325,0.5266465,50.0,1,∆pot ∆glt
acetate,0.5434316250000001,0.53304,25.0,1,∆pot ∆glt
acetate,0.5404390500000017,0.5361728500000013,5.0,1,∆pot ∆glt
acetate,0.5840021499999697,0.4913904250000015,95.0,2,∆pot ∆glt
acetate,0.559229625,0.5163215,75.0,2,∆pot ∆glt
acetate,0.54961325,0.5266465,50.0,2,∆pot ∆glt
acetate,0.5434316250000001,0.53304,25.0,2,∆pot ∆glt
acetate,0.5404390500000017,0.5361728500000013,5.0,2,∆pot ∆glt
acetate,0.5840021499999697,0.4913904250000015,95.0,3,∆pot ∆glt
acetate,0.559229625,0.5163215,75.0,3,∆pot ∆glt
acetate,0.54961325,0.5266465,50.0,3,∆pot ∆glt
acetate,0.5434316250000001,0.53304,25.0,3,∆pot ∆glt
acetate,0.5404390500000017,0.5361728500000013,5.0,3,∆pot ∆glt
acetate,0.5840021499999697,0.4913904250000015,95.0,4,∆pot ∆glt
acetate,0.559229625,0.5163215,75.0,4,∆pot ∆glt
acetate,0.54961325,0.5266465,50.0,4,∆pot ∆glt
acetate,0.5434316250000001,0.53304,25.0,4,∆pot ∆glt
acetate,0.5404390500000017,0.5361728500000013,5.0,4,∆pot ∆glt
acetate,0.4976977249999675,0.44054777500000053,95.0,hyperparameter,∆pot ∆rbs
acetate,0.47854575,0.4537775,75.0,hyperparameter,∆pot ∆rbs
acetate,0.4722555,0.45898625,50.0,hyperparameter,∆pot ∆rbs
acetate,0.46843375000000004,0.462518625,25.0,hyperparameter,∆pot ∆rbs
acetate,0.4666148000000008,0.46417355000000005,5.0,hyperparameter,∆pot ∆rbs
acetate,0.4976977249999675,0.44054777500000053,95.0,0,∆pot ∆rbs
acetate,0.47854575,0.4537775,75.0,0,∆pot ∆rbs
acetate,0.4722555,0.45898625,50.0,0,∆pot ∆rbs
acetate,0.46843375000000004,0.462518625,25.0,0,∆pot ∆rbs
acetate,0.4666148000000008,0.46417355000000005,5.0,0,∆pot ∆rbs
acetate,0.4976977249999675,0.44054777500000053,95.0,1,∆pot ∆rbs
acetate,0.47854575,0.4537775,75.0,1,∆pot ∆rbs
acetate,0.4722555,0.45898625,50.0,1,∆pot ∆rbs
acetate,0.46843375000000004,0.462518625,25.0,1,∆pot ∆rbs
acetate,0.4666148000000008,0.46417355000000005,5.0,1,∆pot ∆rbs
acetate,0.4976977249999675,0.44054777500000053,95.0,2,∆pot ∆rbs
acetate,0.47854575,0.4537775,75.0,2,∆pot ∆rbs
acetate,0.4722555,0.45898625,50.0,2,∆pot ∆rbs
acetate,0.46843375000000004,0.462518625,25.0,2,∆pot ∆rbs
acetate,0.4666148000000008,0.46417355000000005,5.0,2,∆pot ∆rbs
acetate,0.4976977249999675,0.44054777500000053,95.0,3,∆pot ∆rbs
acetate,0.47854575,0.4537775,75.0,3,∆pot ∆rbs
acetate,0.4722555,0.45898625,50.0,3,∆pot ∆rbs
acetate,0.46843375000000004,0.462518625,25.0,3,∆pot ∆rbs
acetate,0.4666148000000008,0.46417355000000005,5.0,3,∆pot ∆rbs
acetate,0.4976977249999675,0.44054777500000053,95.0,4,∆pot ∆rbs
acetate,0.47854575,0.4537775,75.0,4,∆pot ∆rbs
acetate,0.4722555,0.45898625,50.0,4,∆pot ∆rbs
acetate,0.46843375000000004,0.462518625,25.0,4,∆pot ∆rbs
acetate,0.4666148000000008,0.46417355000000005,5.0,4,∆pot ∆rbs
acetate,0.4740871749999993,0.4567104750000001,95.0,hyperparameter,∆rbs
acetate,0.469179625,0.461196125,75.0,hyperparameter,∆rbs
acetate,0.46721124999999997,0.46291800000000005,50.0,hyperparameter,∆rbs
acetate,0.466,0.464029625,25.0,hyperparameter,∆rbs
acetate,0.46537190000000034,0.46461955000000005,5.0,hyperparameter,∆rbs
acetate,0.4740871749999993,0.4567104750000001,95.0,0,∆rbs
acetate,0.469179625,0.461196125,75.0,0,∆rbs
acetate,0.46721124999999997,0.46291800000000005,50.0,0,∆rbs
acetate,0.466,0.464029625,25.0,0,∆rbs
acetate,0.46537190000000034,0.46461955000000005,5.0,0,∆rbs
acetate,0.4740871749999993,0.4567104750000001,95.0,1,∆rbs
acetate,0.469179625,0.461196125,75.0,1,∆rbs
acetate,0.46721124999999997,0.46291800000000005,50.0,1,∆rbs
acetate,0.466,0.464029625,25.0,1,∆rbs
acetate,0.46537190000000034,0.46461955000000005,5.0,1,∆rbs
acetate,0.4740871749999993,0.4567104750000001,95.0,2,∆rbs
acetate,0.469179625,0.461196125,75.0,2,∆rbs
acetate,0.46721124999999997,0.46291800000000005,50.0,2,∆rbs
acetate,0.466,0.464029625,25.0,2,∆rbs
acetate,0.46537190000000034,0.46461955000000005,5.0,2,∆rbs
acetate,0.4740871749999993,0.4567104750000001,95.0,3,∆rbs
acetate,0.469179625,0.461196125,75.0,3,∆rbs
acetate,0.46721124999999997,0.46291800000000005,50.0,3,∆rbs
acetate,0.466,0.464029625,25.0,3,∆rbs
acetate,0.46537190000000034,0.46461955000000005,5.0,3,∆rbs
acetate,0.4740871749999993,0.4567104750000001,95.0,4,∆rbs
acetate,0.469179625,0.461196125,75.0,4,∆rbs
acetate,0.46721124999999997,0.46291800000000005,50.0,4,∆rbs
acetate,0.466,0.464029625,25.0,4,∆rbs
acetate,0.46537190000000034,0.46461955000000005,5.0,4,∆rbs
acetate,0.5276202249999843,0.37598477500000055,95.0,hyperparameter,∆rbs ∆glt
acetate,0.486572,0.41512037500000004,75.0,hyperparameter,∆rbs ∆glt
acetate,0.46989425,0.4319,50.0,hyperparameter,∆rbs ∆glt
acetate,0.459637375,0.44212975,25.0,hyperparameter,∆rbs ∆glt
acetate,0.45402135000000055,0.44732160000000054,5.0,hyperparameter,∆rbs ∆glt
acetate,0.5276202249999843,0.37598477500000055,95.0,0,∆rbs ∆glt
acetate,0.486572,0.41512037500000004,75.0,0,∆rbs ∆glt
acetate,0.46989425,0.4319,50.0,0,∆rbs ∆glt
acetate,0.459637375,0.44212975,25.0,0,∆rbs ∆glt
acetate,0.45402135000000055,0.44732160000000054,5.0,0,∆rbs ∆glt
acetate,0.5276202249999843,0.37598477500000055,95.0,1,∆rbs ∆glt
acetate,0.486572,0.41512037500000004,75.0,1,∆rbs ∆glt
acetate,0.46989425,0.4319,50.0,1,∆rbs ∆glt
acetate,0.459637375,0.44212975,25.0,1,∆rbs ∆glt
acetate,0.45402135000000055,0.44732160000000054,5.0,1,∆rbs ∆glt
acetate,0.5276202249999843,0.37598477500000055,95.0,2,∆rbs ∆glt
acetate,0.486572,0.41512037500000004,75.0,2,∆rbs ∆glt
acetate,0.46989425,0.4319,50.0,2,∆rbs ∆glt
acetate,0.459637375,0.44212975,25.0,2,∆rbs ∆glt
acetate,0.45402135000000055,0.44732160000000054,5.0,2,∆rbs ∆glt
acetate,0.5276202249999843,0.37598477500000055,95.0,3,∆rbs ∆glt
acetate,0.486572,0.41512037500000004,75.0,3,∆rbs ∆glt
acetate,0.46989425,0.4319,50.0,3,∆rbs ∆glt
acetate,0.459637375,0.44212975,25.0,3,∆rbs ∆glt
acetate,0.45402135000000055,0.44732160000000054,5.0,3,∆rbs ∆glt
acetate,0.5276202249999843,0.37598477500000055,95.0,4,∆rbs ∆glt
acetate,0.486572,0.41512037500000004,75.0,4,∆rbs ∆glt
acetate,0.46989425,0.4319,50.0,4,∆rbs ∆glt
acetate,0.459637375,0.44212975,25.0,4,∆rbs ∆glt
acetate,0.45402135000000055,0.44732160000000054,5.0,4,∆rbs ∆glt
glucose,1.0828719999999925,1.0187132500000016,95.0,hyperparameter,WT
glucose,1.06159125,1.0348887500000001,75.0,hyperparameter,WT
glucose,1.05489,1.04051,50.0,hyperparameter,WT
glucose,1.05077375,1.04422625,25.0,hyperparameter,WT
glucose,1.048734500000002,1.04626,5.0,hyperparameter,WT
glucose,1.0828719999999925,1.0187132500000016,95.0,0,WT
glucose,1.06159125,1.0348887500000001,75.0,0,WT
glucose,1.05489,1.04051,50.0,0,WT
glucose,1.05077375,1.04422625,25.0,0,WT
glucose,1.048734500000002,1.04626,5.0,0,WT
glucose,1.0828719999999925,1.0187132500000016,95.0,1,WT
glucose,1.06159125,1.0348887500000001,75.0,1,WT
glucose,1.05489,1.04051,50.0,1,WT
glucose,1.05077375,1.04422625,25.0,1,WT
glucose,1.048734500000002,1.04626,5.0,1,WT
glucose,1.0828719999999925,1.0187132500000016,95.0,2,WT
glucose,1.06159125,1.0348887500000001,75.0,2,WT
glucose,1.05489,1.04051,50.0,2,WT
glucose,1.05077375,1.04422625,25.0,2,WT
glucose,1.048734500000002,1.04626,5.0,2,WT
glucose,1.0828719999999925,1.0187132500000016,95.0,3,WT
glucose,1.06159125,1.0348887500000001,75.0,3,WT
glucose,1.05489,1.04051,50.0,3,WT
glucose,1.05077375,1.04422625,25.0,3,WT
glucose,1.048734500000002,1.04626,5.0,3,WT
glucose,1.0828719999999925,1.0187132500000016,95.0,4,WT
glucose,1.06159125,1.0348887500000001,75.0,4,WT
glucose,1.05489,1.04051,50.0,4,WT
glucose,1.05077375,1.04422625,25.0,4,WT
glucose,1.048734500000002,1.04626,5.0,4,WT
glucose,1.1544009999999965,0.9803669000000069,95.0,hyperparameter,∆dpp
glucose,1.1143975,1.0416325,75.0,hyperparameter,∆dpp
glucose,1.0984924999999999,1.0594825,50.0,hyperparameter,∆dpp
glucose,1.0874187499999999,1.0699625,25.0,hyperparameter,∆dpp
glucose,1.0820390000000037,1.075351000000001,5.0,hyperparameter,∆dpp
glucose,1.1544009999999965,0.9803669000000069,95.0,0,∆dpp
glucose,1.1143975,1.0416325,75.0,0,∆dpp
glucose,1.0984924999999999,1.0594825,50.0,0,∆dpp
glucose,1.0874187499999999,1.0699625,25.0,0,∆dpp
glucose,1.0820390000000037,1.075351000000001,5.0,0,∆dpp
glucose,1.1544009999999965,0.9803669000000069,95.0,1,∆dpp
glucose,1.1143975,1.0416325,75.0,1,∆dpp
glucose,1.0984924999999999,1.0594825,50.0,1,∆dpp
glucose,1.0874187499999999,1.0699625,25.0,1,∆dpp
glucose,1.0820390000000037,1.075351000000001,5.0,1,∆dpp
glucose,1.1544009999999965,0.9803669000000069,95.0,2,∆dpp
glucose,1.1143975,1.0416325,75.0,2,∆dpp
glucose,1.0984924999999999,1.0594825,50.0,2,∆dpp
glucose,1.0874187499999999,1.0699625,25.0,2,∆dpp
glucose,1.0820390000000037,1.075351000000001,5.0,2,∆dpp
glucose,1.1544009999999965,0.9803669000000069,95.0,3,∆dpp
glucose,1.1143975,1.0416325,75.0,3,∆dpp
glucose,1.0984924999999999,1.0594825,50.0,3,∆dpp
glucose,1.0874187499999999,1.0699625,25.0,3,∆dpp
glucose,1.0820390000000037,1.075351000000001,5.0,3,∆dpp
glucose,1.1544009999999965,0.9803669000000069,95.0,4,∆dpp
glucose,1.1143975,1.0416325,75.0,4,∆dpp
glucose,1.0984924999999999,1.0594825,50.0,4,∆dpp
glucose,1.0874187499999999,1.0699625,25.0,4,∆dpp
glucose,1.0820390000000037,1.075351000000001,5.0,4,∆dpp
glucose,1.1663955000000144,0.9341834250000026,95.0,hyperparameter,∆flh
glucose,1.1053925,1.0138825,75.0,hyperparameter,∆flh
glucose,1.08349,1.035005,50.0,hyperparameter,∆flh
glucose,1.07024,1.0485312500000001,25.0,hyperparameter,∆flh
glucose,1.06398,1.0550864999999996,5.0,hyperparameter,∆flh
glucose,1.1663955000000144,0.9341834250000026,95.0,0,∆flh
glucose,1.1053925,1.0138825,75.0,0,∆flh
glucose,1.08349,1.035005,50.0,0,∆flh
glucose,1.07024,1.0485312500000001,25.0,0,∆flh
glucose,1.06398,1.0550864999999996,5.0,0,∆flh
glucose,1.1663955000000144,0.9341834250000026,95.0,1,∆flh
glucose,1.1053925,1.0138825,75.0,1,∆flh
glucose,1.08349,1.035005,50.0,1,∆flh
glucose,1.07024,1.0485312500000001,25.0,1,∆flh
glucose,1.06398,1.0550864999999996,5.0,1,∆flh
glucose,1.1663955000000144,0.9341834250000026,95.0,2,∆flh
glucose,1.1053925,1.0138825,75.0,2,∆flh
glucose,1.08349,1.035005,50.0,2,∆flh
glucose,1.07024,1.0485312500000001,25.0,2,∆flh
glucose,1.06398,1.0550864999999996,5.0,2,∆flh
glucose,1.1663955000000144,0.9341834250000026,95.0,3,∆flh
glucose,1.1053925,1.0138825,75.0,3,∆flh
glucose,1.08349,1.035005,50.0,3,∆flh
glucose,1.07024,1.0485312500000001,25.0,3,∆flh
glucose,1.06398,1.0550864999999996,5.0,3,∆flh
glucose,1.1061727499999898,0.954586775,95.0,hyperparameter,∆glt
glucose,1.06964625,1.00065625,75.0,hyperparameter,∆glt
glucose,1.053135,1.0161775,50.0,hyperparameter,∆glt
glucose,1.04351375,1.0262925,25.0,hyperparameter,∆glt
glucose,1.0383990000000036,1.0313955000000006,5.0,hyperparameter,∆glt
